,label,text
2090,106,turn my drake playlist on
2091,106,is it okay to listen to elvis' music
2092,106,play some rock
2093,106,"i want to hear the song that has, ""baby shark, doo doo"
2094,106,can you play music by the rolling stones
2095,106,can you play right above it
2096,106,play a song for me
2097,106,i need to play the song that goes like hey jude don't make it bad
2098,106,yo play that song that go like she take my money
2099,106,i want to hear my hip hop playlist
2100,117,am i talking to a real person
2101,117,am i talking to a person or a bot
2102,117,are you a computer
2103,117,how do i know that you're a person
2104,117,are you really a human
2105,117,is this a computer right now or a human being
2106,117,"what are you, a bot or human"
2107,117,how real are you
2108,117,are an an ai
2109,117,are you an automated assistance
2110,117,are you an ai or can you prove you're human
2111,117,please specify if you are human or computer
2112,117,are your real or artificial
2113,117,tell me if you are a real person or an ai
2114,117,"are you a computer, or are you a real person"
2115,117,what are you
2116,117,are you an ai or person
2117,117,is there anything real about you
2118,117,tell me if you are a human or a computer
2119,117,can you specify if you are a human or a computer
2120,117,are you a real person or an ai
2121,117,are you a real human being
2122,117,tell me if you are a person or ai
2123,117,so are you a real person
2124,117,are you a real person or a computer
2125,117,are you real or are you an ai
2126,117,am i talking to an actual person
2127,117,do you know if you are a robot
2128,117,are you a live person or a computer
2129,117,would you consider yourself to be a bot
2130,117,are you a real person or software
2131,117,are you ai or a real person please
2132,117,let me know if you are a human or a computer
2133,117,am i talking with a real person
2134,117,do you consider yourself a bot
2135,117,i think you are a bot
2136,117,i want to know if you are a real person or an ai
2137,117,do you know whether you are a human or whether you're a computer
2138,117,prove that you're a person
2139,117,i need to know if you are a real person or an ai
2140,117,are you alive
2141,117,"are you ai, or a person"
2142,117,are you a bot or a real person
2143,117,are you a human
2144,117,are you a real life person
2145,117,are you a bot or a person
2146,117,are you a computer or a real person
2147,117,can you tell me if you're human or if you're a computer
2148,117,are you human or a bot
2149,117,are you a live being
2150,130,please connect with my smart phone
2151,130,help me to disconnect from my phone
2152,130,i need to disconnect from my phone
2153,130,"could you connect with my phone, please"
2154,130,would you disconnect from my phone
2155,130,i would like to pair this with my new phone
2156,130,you can disconnect from my phone now
2157,130,please connect with my phone
2158,130,"initiate connection with my phone, please"
2159,130,"disconnect from my phone, please"
2160,130,please get off my phone connection
2161,130,connect with my phone please
2162,130,are you able to link to my phone
2163,130,please connect to my phone
2164,130,i want you to disconnect from my phone
2165,130,pair my phone please
2166,130,i don't want this phone synced any more
2167,130,can we pair this with my new phone
2168,130,will you connect to my phone
2169,130,establish a connection to my phone
2170,130,connect to my phone for me
2171,130,could you link with my phone
2172,130,can you get access to my phone right now
2173,130,do you think you could disconnect from my phone
2174,130,i wanna disconnect from my phone
2175,130,let's terminate connection to my phone please
2176,130,get connected to my phone
2177,130,stop syncing with this phone
2178,130,disconnect from my phone please
2179,130,please link with my phone
2180,130,please unsync my phone
2181,130,could you connect to my phone
2182,130,do you have access to my phone
2183,130,"can you connect with my phone, please"
2184,130,you can unsync from my phone now
2185,130,pair with my phone
2186,130,stop the connection with my phone
2187,130,are you able to get into my phone at the moment
2188,130,i need you to disconnect from my phone
2189,130,"can you connect to my phone, please"
2190,130,desync from my iphone
2191,130,pair with my smart phone
2192,130,unsync my phone now please
2193,130,please get off my phone
2194,130,i am going to go ahead and pair this with my new phone
2195,130,i want to disconnect the current connection to my phone
2196,130,please desync my current mobile
2197,130,desync from my phone
2198,130,please disconnect from my phone
2199,130,quickly disconnect the phone
2200,60,do i have anything on my calendar for may 3
2201,60,is my daughter's birthday on my calendar
2202,60,can you give me an overview of what march 23 will look like for me
2203,60,what do i have on my calendar for monday the 1st of march
2204,60,i want my schedule for march 2
2205,60,what do i have on my calendar for february 8
2206,60,let me know my march 2 calendar
2207,60,remind me of the date of the event called 'anniversary dinner
2208,60,"the 21st, what is on my calendar"
2209,60,tell me what is showing on my calendar for the 17th of march
2210,60,what events are on my calendar for april 1st
2211,60,tell me what's on the calendar for saturday
2212,60,what is showing on my calendar for the 17th of march
2213,60,what am i supposed to be doing today
2214,60,read me my schedule for march 2
2215,60,what do i have going on march 2nd on my calendar
2216,60,show me my calendar for next sunday
2217,60,do i have anything on my calendar for march 2nd
2218,60,what's on my calendar for the 18th of march
2219,60,did i had my wife and mine anniversary to my calendar
2220,60,what's in the books for april 30th
2221,60,are there any events on my calendar for march 2nd
2222,60,did i put an item on the calendar to get the dog neutered
2223,60,what does my schedule look like for april 1
2224,60,do i have 30th birthday party on my calendar
2225,60,how is my calendar looking for may 6th
2226,60,what do i have planned on my calendar for next sunday
2227,60,search my calendar for birthday party
2228,60,what time is my haircut on wednesday
2229,60,what is on my schedule for the day of march 5th
2230,60,what do i have on my calendar for march 2
2231,60,what items do i have on my calendar for easter
2232,60,what do i have on my calendar for march 11
2233,60,do i have anything on my calendar next sunday
2234,60,what do i have to do on march 2 that's on my calendar
2235,60,what's happening on may 3rd
2236,60,on the 26th what is on the table for my calendar
2237,60,do i have anything on my schedule for may 3
2238,60,does my calendar include an event called shana's baby shower
2239,60,does my calendar have anything for january 1st
2240,60,tell me everything on my calendar for may 1
